epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,1253.23,1.35785,0.95355,0.9072,0.42667,0.31295,0.31648,0.18308,1.33983,0.99605,0.90098,0.003862,0.003862,0.003862
126,1262.78,1.32638,0.93147,0.90587,0.43168,0.32817,0.32398,0.18768,1.32878,0.98035,0.89888,0.0038125,0.0038125,0.0038125
127,1271.78,1.33406,0.92871,0.9058,0.44186,0.32372,0.32324,0.18645,1.33339,0.97867,0.90038,0.003763,0.003763,0.003763
128,1280.59,1.3247,0.9328,0.90464,0.42358,0.32871,0.32327,0.18667,1.32844,0.98401,0.89988,0.0037135,0.0037135,0.0037135
129,1289.12,1.33838,0.93601,0.90855,0.43032,0.32757,0.32247,0.18676,1.3293,0.97921,0.90134,0.003664,0.003664,0.003664
130,1298.2,1.33664,0.926,0.90627,0.43648,0.32619,0.32769,0.19041,1.32951,0.97602,0.90004,0.0036145,0.0036145,0.0036145
131,1307.5,1.32263,0.91984,0.906,0.43419,0.3271,0.32295,0.1885,1.32794,0.97346,0.90028,0.003565,0.003565,0.003565
132,1316.39,1.33271,0.92585,0.9057,0.43569,0.32282,0.32128,0.18703,1.32608,0.98941,0.9001,0.0035155,0.0035155,0.0035155
133,1326.05,1.34161,0.92838,0.90627,0.43157,0.32844,0.32655,0.19063,1.32568,0.97234,0.89895,0.003466,0.003466,0.003466
134,1335.66,1.33258,0.92505,0.90631,0.4346,0.33083,0.32833,0.19003,1.32859,0.97134,0.90098,0.0034165,0.0034165,0.0034165
135,1345.01,1.34081,0.9272,0.90566,0.42239,0.33147,0.32804,0.18847,1.33419,0.9788,0.90004,0.003367,0.003367,0.003367
136,1353.64,1.33162,0.92991,0.90772,0.42666,0.33564,0.32768,0.18903,1.33058,0.97783,0.90067,0.0033175,0.0033175,0.0033175
137,1363.45,1.32958,0.92379,0.90403,0.4384,0.3284,0.32407,0.18563,1.33235,0.98611,0.90053,0.003268,0.003268,0.003268
138,1372.51,1.33947,0.92921,0.90528,0.43252,0.33073,0.3289,0.19003,1.32509,0.98154,0.89827,0.0032185,0.0032185,0.0032185
139,1381.36,1.33168,0.91939,0.90346,0.42463,0.33421,0.3301,0.19045,1.32587,0.96929,0.89962,0.003169,0.003169,0.003169
140,1390.46,1.32033,0.92042,0.90058,0.43519,0.33162,0.32982,0.19125,1.32358,0.97151,0.90044,0.0031195,0.0031195,0.0031195
141,1399.76,1.32473,0.91452,0.9054,0.42385,0.32809,0.32353,0.18846,1.3266,0.97916,0.90035,0.00307,0.00307,0.00307
142,1408.84,1.32103,0.91705,0.90557,0.43072,0.3337,0.32738,0.1912,1.3263,0.97269,0.89809,0.0030205,0.0030205,0.0030205
143,1417.43,1.33031,0.92041,0.90696,0.42637,0.32859,0.32154,0.1879,1.32347,0.97835,0.89852,0.002971,0.002971,0.002971
144,1427.2,1.32203,0.90922,0.90459,0.43137,0.33405,0.33028,0.19142,1.32173,0.97495,0.8976,0.0029215,0.0029215,0.0029215
145,1435.76,1.31,0.90803,0.90237,0.42398,0.33574,0.33,0.19151,1.32367,0.96962,0.89969,0.002872,0.002872,0.002872
146,1445.04,1.30232,0.90434,0.90412,0.42947,0.33028,0.32491,0.18934,1.32135,0.97451,0.8983,0.0028225,0.0028225,0.0028225
147,1453.99,1.32423,0.91289,0.90406,0.42303,0.33176,0.32221,0.18583,1.3254,0.98735,0.90058,0.002773,0.002773,0.002773
148,1463.66,1.32289,0.91594,0.90225,0.43403,0.33629,0.32872,0.19011,1.32182,0.97523,0.89866,0.0027235,0.0027235,0.0027235
149,1472.79,1.32698,0.92456,0.90418,0.44109,0.33201,0.33122,0.19152,1.32096,0.9707,0.89831,0.002674,0.002674,0.002674
150,1481.46,1.31653,0.90698,0.90177,0.42188,0.33365,0.32571,0.18813,1.31902,0.9756,0.89828,0.0026245,0.0026245,0.0026245
151,1490.64,1.33075,0.91682,0.89999,0.43329,0.32654,0.32708,0.18908,1.3195,0.96872,0.89874,0.002575,0.002575,0.002575
