epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3310.41,1.3813,0.8721,1.06198,0.61341,0.35949,0.38251,0.20587,1.32061,0.78738,1.03529,0.007921,0.007921,0.007921
44,3383.9,1.3748,0.86665,1.05766,0.48964,0.36675,0.38362,0.20723,1.31942,0.78263,1.03511,0.0078715,0.0078715,0.0078715
45,3453.38,1.37367,0.86385,1.05609,0.6079,0.3653,0.38739,0.20889,1.31586,0.78283,1.03261,0.007822,0.007822,0.007822
46,3523.65,1.36702,0.8604,1.0546,0.50733,0.36805,0.38689,0.20884,1.31582,0.78015,1.03047,0.0077725,0.0077725,0.0077725
47,3606.88,1.37432,0.86406,1.05487,0.5188,0.36217,0.38729,0.20898,1.31641,0.77928,1.03156,0.007723,0.007723,0.007723
48,3678.87,1.36657,0.86093,1.05174,0.50858,0.36466,0.3896,0.21086,1.31301,0.77978,1.02865,0.0076735,0.0076735,0.0076735
49,3763.08,1.36606,0.85976,1.05103,0.50678,0.36965,0.3912,0.2121,1.31212,0.77434,1.02847,0.007624,0.007624,0.007624
50,3837.05,1.36398,0.85653,1.04836,0.52734,0.36613,0.39379,0.21196,1.31063,0.77842,1.02654,0.0075745,0.0075745,0.0075745
51,3909.33,1.36336,0.8539,1.04775,0.51475,0.36656,0.39352,0.21265,1.30952,0.77327,1.02487,0.007525,0.007525,0.007525
52,3990.84,1.36348,0.85481,1.04617,0.5151,0.37005,0.39516,0.21436,1.30621,0.77257,1.0244,0.0074755,0.0074755,0.0074755
53,4066.82,1.36034,0.85448,1.04624,0.52522,0.36449,0.39632,0.21529,1.30535,0.76783,1.0223,0.007426,0.007426,0.007426
54,4139.05,1.36086,0.85292,1.04551,0.53152,0.36757,0.40084,0.21846,1.30341,0.76591,1.02136,0.0073765,0.0073765,0.0073765
55,4230.18,1.36183,0.85029,1.04249,0.53327,0.36783,0.3986,0.21641,1.30377,0.76642,1.02107,0.007327,0.007327,0.007327
56,4303.11,1.35975,0.84969,1.04213,0.52565,0.37412,0.39853,0.21671,1.30106,0.76485,1.01954,0.0072775,0.0072775,0.0072775
57,4376,1.34874,0.84159,1.03775,0.53021,0.37144,0.40041,0.21713,1.30062,0.76337,1.01866,0.007228,0.007228,0.007228
58,4446.62,1.35456,0.84731,1.03969,0.51146,0.37961,0.4012,0.21804,1.29913,0.76136,1.01841,0.0071785,0.0071785,0.0071785
59,4517.21,1.3547,0.84389,1.04012,0.5323,0.3729,0.40264,0.21943,1.29844,0.75948,1.01724,0.007129,0.007129,0.007129
60,4589.17,1.35233,0.84242,1.03561,0.53205,0.37293,0.40358,0.21996,1.29593,0.7582,1.01495,0.0070795,0.0070795,0.0070795
61,4659.86,1.35168,0.84467,1.03731,0.52344,0.37722,0.40469,0.22026,1.29547,0.75954,1.01482,0.00703,0.00703,0.00703
62,4730.75,1.34764,0.84266,1.03556,0.52268,0.37979,0.4062,0.22074,1.29479,0.75703,1.01336,0.0069805,0.0069805,0.0069805
63,4804.52,1.34806,0.84199,1.03454,0.52968,0.38004,0.40848,0.22183,1.29343,0.75498,1.0132,0.006931,0.006931,0.006931
64,4875.2,1.34496,0.83923,1.03282,0.53321,0.37829,0.40771,0.2219,1.29262,0.75445,1.01183,0.0068815,0.0068815,0.0068815
65,4948.76,1.34707,0.83906,1.03314,0.52394,0.37744,0.40602,0.22059,1.29247,0.75406,1.01112,0.006832,0.006832,0.006832
66,5022.15,1.34361,0.8377,1.03282,0.52355,0.38309,0.4092,0.22295,1.29111,0.75307,1.01065,0.0067825,0.0067825,0.0067825
67,5092.39,1.34446,0.83736,1.02878,0.52759,0.38409,0.41014,0.22371,1.28927,0.75131,1.00951,0.006733,0.006733,0.006733
68,5169.88,1.34047,0.83288,1.02873,0.5273,0.38424,0.4093,0.22338,1.28982,0.75083,1.00888,0.0066835,0.0066835,0.0066835
69,5242.36,1.34085,0.83259,1.03,0.52933,0.38114,0.40954,0.22391,1.2883,0.75038,1.00804,0.006634,0.006634,0.006634
70,5315.27,1.34508,0.83439,1.02858,0.5275,0.38194,0.4095,0.224,1.28603,0.7488,1.00654,0.0065845,0.0065845,0.0065845
71,5386.29,1.34401,0.83388,1.03,0.5396,0.37861,0.41274,0.22508,1.28711,0.74885,1.00676,0.006535,0.006535,0.006535
72,5457.49,1.33863,0.8308,1.02718,0.52946,0.3833,0.4114,0.22449,1.28653,0.74695,1.00646,0.0064855,0.0064855,0.0064855
73,5528.05,1.33911,0.83203,1.02514,0.52687,0.38753,0.41142,0.22555,1.28599,0.7473,1.00581,0.006436,0.006436,0.006436
74,5600.62,1.34196,0.83588,1.02849,0.52797,0.38664,0.41283,0.2258,1.28469,0.74555,1.0047,0.0063865,0.0063865,0.0063865
75,5679.35,1.33391,0.82978,1.02587,0.5346,0.38478,0.415,0.22692,1.28355,0.74494,1.0042,0.006337,0.006337,0.006337
76,5749.42,1.33575,0.82417,1.02352,0.53603,0.38361,0.41422,0.22724,1.28294,0.74396,1.00362,0.0062875,0.0062875,0.0062875
77,5826.51,1.34063,0.83359,1.02664,0.52809,0.38824,0.41563,0.22767,1.28225,0.7432,1.00319,0.006238,0.006238,0.006238
78,5900.45,1.33586,0.82868,1.02433,0.52948,0.38722,0.41452,0.22784,1.28184,0.74225,1.00276,0.0061885,0.0061885,0.0061885
79,5970.74,1.33688,0.82671,1.0239,0.52628,0.38896,0.41498,0.22815,1.28135,0.74167,1.00216,0.006139,0.006139,0.006139
