epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,549.872,1.4659,1.05536,0.92966,0.38771,0.29402,0.28108,0.15932,1.40803,1.08618,0.9259,0.0088912,0.0088912,0.0088912
58,559.133,1.47637,1.05982,0.94003,0.39923,0.28903,0.28283,0.16357,1.41837,1.08458,0.92181,0.0088714,0.0088714,0.0088714
59,568.361,1.45023,1.04686,0.93236,0.4067,0.29559,0.28644,0.16245,1.40691,1.08164,0.92077,0.0088516,0.0088516,0.0088516
60,577.883,1.43447,1.03094,0.92751,0.38092,0.2925,0.28644,0.16306,1.40977,1.07092,0.91765,0.0088318,0.0088318,0.0088318
61,587.392,1.44084,1.02988,0.9283,0.40525,0.28945,0.28468,0.16209,1.41405,1.08628,0.92113,0.008812,0.008812,0.008812
62,596.935,1.43826,1.03468,0.92869,0.3806,0.29516,0.28034,0.16003,1.40634,1.08236,0.92016,0.0087922,0.0087922,0.0087922
63,606.399,1.42569,1.03099,0.93146,0.40133,0.29382,0.28868,0.16505,1.40007,1.06309,0.9183,0.0087724,0.0087724,0.0087724
64,615.956,1.41973,1.03142,0.92981,0.40775,0.30622,0.2952,0.16706,1.38921,1.0668,0.91685,0.0087526,0.0087526,0.0087526
65,626.238,1.43704,1.0333,0.9312,0.38596,0.29426,0.28075,0.15808,1.4278,1.08641,0.92883,0.0087328,0.0087328,0.0087328
66,636.14,1.4346,1.02338,0.92899,0.38974,0.29594,0.28852,0.16494,1.39677,1.07727,0.92013,0.008713,0.008713,0.008713
67,645.284,1.43711,1.03184,0.92738,0.38764,0.3089,0.28587,0.16286,1.42061,1.09464,0.92298,0.0086932,0.0086932,0.0086932
68,653.96,1.42292,1.01913,0.92831,0.39554,0.29524,0.28801,0.16485,1.39169,1.08176,0.92121,0.0086734,0.0086734,0.0086734
69,662.826,1.4335,1.01935,0.92565,0.39454,0.29688,0.2815,0.16051,1.41227,1.08059,0.92375,0.0086536,0.0086536,0.0086536
70,671.706,1.42972,1.01476,0.92584,0.3923,0.29055,0.28146,0.15898,1.39784,1.08486,0.92042,0.0086338,0.0086338,0.0086338
71,680.526,1.42138,1.01827,0.92707,0.39809,0.29161,0.28372,0.16155,1.40026,1.07296,0.92456,0.008614,0.008614,0.008614
72,729.017,1.43296,1.01101,0.92435,0.3731,0.28701,0.27435,0.16043,1.39705,1.08972,0.91655,0.0085942,0.0085942,0.0085942
73,737.935,1.43666,1.02045,0.92961,0.39232,0.30111,0.28988,0.16608,1.39653,1.0741,0.91651,0.0085744,0.0085744,0.0085744
74,746.388,1.42047,1.0056,0.92549,0.41107,0.29835,0.29891,0.17047,1.38925,1.06556,0.92309,0.0085546,0.0085546,0.0085546
75,755.519,1.42895,1.01286,0.92699,0.40374,0.30173,0.29484,0.16828,1.40555,1.05947,0.92142,0.0085348,0.0085348,0.0085348
76,765.305,1.42532,1.00763,0.92394,0.40736,0.29559,0.29069,0.1667,1.39515,1.0773,0.92041,0.008515,0.008515,0.008515
77,774.463,1.43938,1.02021,0.92739,0.39294,0.28594,0.28231,0.15985,1.39736,1.07501,0.92072,0.0084952,0.0084952,0.0084952
78,783.711,1.4228,1.0071,0.92373,0.40711,0.30429,0.2966,0.16776,1.39268,1.05538,0.9184,0.0084754,0.0084754,0.0084754
79,792.492,1.43776,1.01742,0.92545,0.41517,0.30486,0.30093,0.17192,1.38382,1.04472,0.91504,0.0084556,0.0084556,0.0084556
80,801.194,1.42973,1.01546,0.92515,0.40891,0.30351,0.29686,0.16869,1.38471,1.04255,0.91814,0.0084358,0.0084358,0.0084358
81,810.127,1.42113,1.00931,0.92328,0.40214,0.30033,0.28971,0.16525,1.40525,1.06047,0.91874,0.008416,0.008416,0.008416
82,818.885,1.42732,1.00474,0.92661,0.41807,0.29625,0.2936,0.16894,1.37562,1.06881,0.91455,0.0083962,0.0083962,0.0083962
83,827.764,1.41376,0.99429,0.92247,0.40462,0.30166,0.29794,0.17028,1.37897,1.0471,0.9146,0.0083764,0.0083764,0.0083764
84,836.548,1.40938,0.9977,0.92346,0.40699,0.29869,0.29227,0.16655,1.382,1.07514,0.91613,0.0083566,0.0083566,0.0083566
85,845.524,1.424,0.99419,0.92513,0.40577,0.29847,0.28994,0.1679,1.3798,1.05817,0.91229,0.0083368,0.0083368,0.0083368
86,854.634,1.41797,1.00723,0.92336,0.42387,0.29895,0.29777,0.17071,1.38846,1.05021,0.91653,0.008317,0.008317,0.008317
87,863.792,1.41809,0.9898,0.92387,0.39857,0.29467,0.28933,0.16507,1.38899,1.07698,0.9146,0.0082972,0.0082972,0.0082972
88,872.572,1.40544,0.98411,0.92123,0.39874,0.30532,0.29434,0.16634,1.39962,1.05213,0.91487,0.0082774,0.0082774,0.0082774
89,881.572,1.3958,0.98823,0.92473,0.41566,0.30168,0.29984,0.17046,1.37868,1.05272,0.9128,0.0082576,0.0082576,0.0082576
90,890.145,1.41021,0.98898,0.92298,0.41498,0.30059,0.29504,0.16855,1.38343,1.05171,0.91758,0.0082378,0.0082378,0.0082378
91,899.55,1.39887,0.98685,0.92004,0.41413,0.31191,0.306,0.17584,1.37145,1.03159,0.91418,0.008218,0.008218,0.008218
92,908.726,1.3902,0.97138,0.9218,0.41043,0.30342,0.3015,0.17126,1.37813,1.058,0.91318,0.0081982,0.0081982,0.0081982
93,917.603,1.39583,0.98325,0.91789,0.39175,0.30595,0.29462,0.16782,1.38646,1.06547,0.91562,0.0081784,0.0081784,0.0081784
94,926.572,1.4029,0.97814,0.92183,0.41682,0.30701,0.3038,0.17319,1.37057,1.03632,0.91352,0.0081586,0.0081586,0.0081586
95,935.492,1.40527,0.99281,0.92001,0.41535,0.3031,0.29918,0.17147,1.38311,1.04539,0.91417,0.0081388,0.0081388,0.0081388
96,944.861,1.41163,0.99343,0.92351,0.41022,0.30351,0.29551,0.16881,1.37785,1.04894,0.91846,0.008119,0.008119,0.008119
97,953.554,1.38424,0.97652,0.92047,0.40657,0.31181,0.30053,0.17222,1.38363,1.03903,0.91763,0.0080992,0.0080992,0.0080992
98,962.232,1.39512,0.97632,0.92357,0.3911,0.29731,0.28536,0.16218,1.39582,1.06243,0.91854,0.0080794,0.0080794,0.0080794
99,971.384,1.40593,0.98285,0.92208,0.4139,0.29981,0.29684,0.16923,1.37454,1.05242,0.91554,0.0080596,0.0080596,0.0080596
100,980.48,1.38994,0.97305,0.92374,0.38338,0.31136,0.29185,0.16409,1.38721,1.0824,0.91922,0.0080398,0.0080398,0.0080398
101,989.1,1.38338,0.96401,0.91673,0.39847,0.28525,0.28274,0.16032,1.40281,1.07093,0.92072,0.00802,0.00802,0.00802
102,997.942,1.39757,0.97691,0.92076,0.41954,0.30039,0.30236,0.17404,1.37157,1.03832,0.91247,0.0080002,0.0080002,0.0080002
103,1006.85,1.3982,0.96843,0.91917,0.4051,0.29871,0.29499,0.16898,1.37796,1.04886,0.91633,0.0079804,0.0079804,0.0079804
104,1015.54,1.39663,0.96528,0.91886,0.436,0.30511,0.30801,0.17636,1.37033,1.03175,0.91481,0.0079606,0.0079606,0.0079606
105,1024.62,1.38489,0.96729,0.91824,0.42665,0.31323,0.31044,0.17708,1.35866,1.02632,0.91178,0.0079408,0.0079408,0.0079408
106,1033.51,1.39052,0.97059,0.9222,0.42564,0.31472,0.30852,0.17739,1.37063,1.02747,0.91092,0.007921,0.007921,0.007921
107,1042.54,1.3933,0.96882,0.91834,0.40878,0.30868,0.30321,0.17294,1.37155,1.02856,0.9111,0.0079012,0.0079012,0.0079012
108,1051.57,1.4045,0.97341,0.92072,0.39689,0.31083,0.30363,0.17406,1.36887,1.03306,0.91085,0.0078814,0.0078814,0.0078814
109,1060.78,1.37758,0.95562,0.92013,0.41411,0.30054,0.29999,0.17123,1.36979,1.02739,0.9104,0.0078616,0.0078616,0.0078616
110,1069.99,1.37302,0.95496,0.91925,0.39673,0.30659,0.29524,0.16832,1.37093,1.03945,0.91604,0.0078418,0.0078418,0.0078418
111,1120.62,1.39292,0.96298,0.91932,0.41268,0.309,0.30645,0.17403,1.36862,1.02264,0.91496,0.007822,0.007822,0.007822
