epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,462.176,1.48053,1.09425,0.93304,0.37535,0.30112,0.27838,0.15821,1.44159,1.097,0.92278,0.007921,0.007921,0.007921
44,473.087,1.46384,1.08662,0.93466,0.38968,0.29071,0.27917,0.15831,1.43898,1.08911,0.92423,0.0078715,0.0078715,0.0078715
45,482.548,1.4384,1.07845,0.92924,0.37446,0.29655,0.28077,0.15695,1.43486,1.09326,0.92407,0.007822,0.007822,0.007822
46,493.053,1.43726,1.06793,0.93336,0.37811,0.28655,0.27491,0.15641,1.44676,1.08203,0.92176,0.0077725,0.0077725,0.0077725
47,502.515,1.44218,1.06949,0.93497,0.38789,0.2897,0.2795,0.15679,1.44198,1.08434,0.91898,0.007723,0.007723,0.007723
48,512.614,1.42545,1.05111,0.92894,0.37357,0.28973,0.27147,0.1515,1.45209,1.09557,0.92279,0.0076735,0.0076735,0.0076735
49,522.417,1.42094,1.06966,0.92823,0.37141,0.28393,0.27155,0.15566,1.44173,1.09065,0.92385,0.007624,0.007624,0.007624
50,532.603,1.42056,1.04962,0.9253,0.3818,0.29353,0.28577,0.16178,1.42379,1.07805,0.91932,0.0075745,0.0075745,0.0075745
51,542.599,1.43284,1.05824,0.92648,0.38205,0.29339,0.28097,0.15961,1.42554,1.07208,0.91948,0.007525,0.007525,0.007525
52,552.65,1.4352,1.04975,0.92993,0.36787,0.28217,0.26711,0.15451,1.41471,1.13024,0.91829,0.0074755,0.0074755,0.0074755
53,561.683,1.44672,1.0637,0.92834,0.38336,0.29127,0.28096,0.1588,1.42847,1.07423,0.91815,0.007426,0.007426,0.007426
54,571.853,1.42416,1.03617,0.92627,0.38131,0.29357,0.27867,0.15847,1.42008,1.08761,0.91734,0.0073765,0.0073765,0.0073765
55,581.316,1.42574,1.04318,0.92565,0.36521,0.30812,0.28422,0.15865,1.42984,1.08315,0.91691,0.007327,0.007327,0.007327
56,592.242,1.42431,1.04321,0.92683,0.38977,0.28997,0.28061,0.15759,1.41587,1.07577,0.91898,0.0072775,0.0072775,0.0072775
57,602.501,1.4244,1.03582,0.92574,0.40036,0.30256,0.28912,0.16287,1.41453,1.07073,0.92278,0.007228,0.007228,0.007228
