epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3163.12,1.39556,0.89223,1.04346,0.46672,0.35428,0.36299,0.19485,1.32953,0.80271,1.01806,0.007921,0.007921,0.007921
44,3234.82,1.3882,0.88901,1.0385,0.47902,0.34795,0.36498,0.19512,1.32816,0.80168,1.01614,0.0078715,0.0078715,0.0078715
45,3306.95,1.38768,0.88345,1.0389,0.47751,0.35319,0.36626,0.19582,1.32765,0.80109,1.01465,0.007822,0.007822,0.007822
46,3377.96,1.38061,0.8803,1.03745,0.47398,0.35687,0.36949,0.19839,1.32535,0.79703,1.01431,0.0077725,0.0077725,0.0077725
47,3448.63,1.38651,0.88371,1.03729,0.48512,0.34796,0.36762,0.19778,1.32288,0.79343,1.01268,0.007723,0.007723,0.007723
48,3529.81,1.37902,0.87941,1.03519,0.48259,0.35366,0.37046,0.19796,1.32051,0.7947,1.01111,0.0076735,0.0076735,0.0076735
49,3598.04,1.37927,0.88028,1.03437,0.47732,0.35999,0.37263,0.20004,1.31961,0.79092,1.01109,0.007624,0.007624,0.007624
50,3667.35,1.37769,0.87544,1.03295,0.48297,0.35674,0.37306,0.20031,1.31803,0.7884,1.00943,0.0075745,0.0075745,0.0075745
51,3736.9,1.37725,0.87302,1.03309,0.47891,0.35777,0.3746,0.20155,1.31614,0.78767,1.00819,0.007525,0.007525,0.007525
52,3806.57,1.37727,0.87503,1.032,0.48428,0.36017,0.37574,0.20227,1.31513,0.78621,1.00822,0.0074755,0.0074755,0.0074755
53,3876.74,1.37292,0.87396,1.03177,0.48937,0.3582,0.37715,0.20287,1.31383,0.78331,1.00761,0.007426,0.007426,0.007426
54,3945.37,1.37515,0.87423,1.03165,0.48672,0.36087,0.37802,0.20301,1.31184,0.78254,1.00592,0.0073765,0.0073765,0.0073765
55,4016.66,1.37529,0.8691,1.02932,0.48883,0.35984,0.37758,0.2025,1.31335,0.78298,1.00628,0.007327,0.007327,0.007327
56,4086.54,1.37348,0.86921,1.02862,0.4941,0.3626,0.37976,0.20389,1.31143,0.77982,1.00544,0.0072775,0.0072775,0.0072775
57,4154.99,1.36215,0.8606,1.02531,0.48392,0.36793,0.38129,0.20622,1.3075,0.77767,1.00415,0.007228,0.007228,0.007228
58,4233.68,1.3665,0.86673,1.02735,0.49281,0.36189,0.38137,0.20614,1.30662,0.77688,1.00345,0.0071785,0.0071785,0.0071785
59,4305.44,1.36736,0.86183,1.02763,0.49639,0.36701,0.38226,0.20602,1.30779,0.77662,1.00369,0.007129,0.007129,0.007129
60,4374.18,1.36784,0.86196,1.02504,0.50258,0.36488,0.38438,0.20745,1.30566,0.77504,1.0025,0.0070795,0.0070795,0.0070795
61,4444.59,1.36625,0.86504,1.02607,0.48924,0.36986,0.38492,0.20728,1.30553,0.7745,1.00226,0.00703,0.00703,0.00703
62,4515.03,1.36194,0.86208,1.02417,0.49109,0.3678,0.38545,0.2086,1.30362,0.77267,1.00107,0.0069805,0.0069805,0.0069805
63,4585.77,1.36359,0.86288,1.02373,0.50002,0.37209,0.38822,0.20979,1.30272,0.77088,1.00067,0.006931,0.006931,0.006931
64,4655.94,1.35861,0.85794,1.02259,0.49873,0.37093,0.38846,0.20951,1.30251,0.77146,1.00058,0.0068815,0.0068815,0.0068815
65,4725.27,1.3615,0.85813,1.02377,0.50781,0.36643,0.39055,0.21108,1.30165,0.77012,1.00039,0.006832,0.006832,0.006832
66,4795.31,1.357,0.85702,1.02347,0.50127,0.36741,0.3898,0.21148,1.30011,0.76797,0.9998,0.0067825,0.0067825,0.0067825
67,4865.35,1.35929,0.85587,1.02006,0.51457,0.36739,0.39223,0.21169,1.29997,0.76715,0.99913,0.006733,0.006733,0.006733
68,4935.1,1.35491,0.85204,1.0205,0.51257,0.36387,0.38957,0.21053,1.29836,0.76531,0.99855,0.0066835,0.0066835,0.0066835
69,5004.88,1.35475,0.85319,1.02129,0.51171,0.36757,0.39129,0.2118,1.29859,0.76575,0.99831,0.006634,0.006634,0.006634
70,5073.74,1.35971,0.85401,1.02062,0.51153,0.36776,0.39149,0.21185,1.2976,0.76449,0.99762,0.0065845,0.0065845,0.0065845
71,5144.44,1.35831,0.85363,1.02176,0.50968,0.37163,0.39228,0.21214,1.29624,0.76383,0.99711,0.006535,0.006535,0.006535
72,5214.68,1.35325,0.85101,1.01894,0.50989,0.36962,0.39276,0.21287,1.29561,0.76289,0.99676,0.0064855,0.0064855,0.0064855
73,5284.52,1.35333,0.85005,1.01747,0.52322,0.36632,0.39628,0.21348,1.2955,0.76245,0.99681,0.006436,0.006436,0.006436
74,5353.86,1.35624,0.8553,1.02069,0.52506,0.36742,0.39695,0.21436,1.29471,0.7611,0.99598,0.0063865,0.0063865,0.0063865
75,5421.63,1.34844,0.84878,1.01852,0.52077,0.3674,0.39641,0.21434,1.29344,0.76051,0.99555,0.006337,0.006337,0.006337
76,5491.41,1.35121,0.84521,1.01742,0.52087,0.36802,0.39753,0.21498,1.29289,0.75915,0.99568,0.0062875,0.0062875,0.0062875
77,5562.23,1.35562,0.85122,1.02021,0.51947,0.3699,0.39809,0.2153,1.29276,0.75897,0.99525,0.006238,0.006238,0.006238
78,5632.61,1.35072,0.84633,1.01825,0.51105,0.37495,0.39779,0.21528,1.29202,0.7587,0.99482,0.0061885,0.0061885,0.0061885
79,5700.94,1.34955,0.84609,1.01708,0.50859,0.375,0.3982,0.21535,1.29177,0.7582,0.9948,0.006139,0.006139,0.006139
80,5769.46,1.34959,0.84329,1.01702,0.50325,0.37746,0.39869,0.21588,1.29065,0.75637,0.99433,0.0060895,0.0060895,0.0060895
81,5839.19,1.3444,0.84329,1.01558,0.51234,0.37747,0.40132,0.21658,1.29077,0.75576,0.99419,0.00604,0.00604,0.00604
82,5911.9,1.34391,0.8412,1.0159,0.52337,0.37324,0.40059,0.21657,1.29023,0.7553,0.9937,0.0059905,0.0059905,0.0059905
83,5984.12,1.34622,0.84262,1.01493,0.51735,0.3745,0.40092,0.21683,1.28905,0.75463,0.99329,0.005941,0.005941,0.005941
84,6054.84,1.34351,0.84118,1.01589,0.52073,0.37388,0.40144,0.21691,1.28864,0.75426,0.99297,0.0058915,0.0058915,0.0058915
85,6125.97,1.34187,0.84094,1.01528,0.51966,0.37565,0.40145,0.2179,1.28813,0.75347,0.99274,0.005842,0.005842,0.005842
86,6197.93,1.34256,0.84233,1.0158,0.51523,0.37869,0.40202,0.21873,1.28764,0.75262,0.99238,0.0057925,0.0057925,0.0057925
87,6267.32,1.3397,0.83874,1.01262,0.51623,0.3817,0.40295,0.21925,1.28719,0.75289,0.99204,0.005743,0.005743,0.005743
88,6336.09,1.34711,0.84129,1.01575,0.5165,0.38036,0.40394,0.21953,1.28689,0.75176,0.99175,0.0056935,0.0056935,0.0056935
89,6404.27,1.34154,0.83881,1.01185,0.52774,0.37594,0.40496,0.21999,1.28661,0.75139,0.99159,0.005644,0.005644,0.005644
90,6473.28,1.33916,0.83546,1.01192,0.52587,0.37865,0.405,0.21976,1.28626,0.75081,0.99136,0.0055945,0.0055945,0.0055945
91,6542.54,1.33603,0.83249,1.0116,0.51978,0.38082,0.40603,0.22006,1.28576,0.75015,0.99122,0.005545,0.005545,0.005545
92,6612.06,1.34198,0.83925,1.01352,0.51785,0.3799,0.40617,0.22028,1.28521,0.74973,0.9909,0.0054955,0.0054955,0.0054955
93,6681.15,1.33513,0.83547,1.01278,0.52143,0.37934,0.40695,0.22058,1.28468,0.74927,0.99054,0.005446,0.005446,0.005446
94,6750.02,1.33885,0.83483,1.01278,0.52145,0.37917,0.40712,0.22068,1.28465,0.74898,0.99037,0.0053965,0.0053965,0.0053965
95,6821.76,1.33928,0.83514,1.01355,0.51789,0.38186,0.40694,0.22098,1.2841,0.74886,0.99027,0.005347,0.005347,0.005347
96,6890.09,1.33926,0.83588,1.01295,0.51932,0.38278,0.40779,0.22143,1.28388,0.74789,0.99006,0.0052975,0.0052975,0.0052975
97,6959.25,1.34009,0.83562,1.01232,0.51982,0.38368,0.40765,0.22149,1.2836,0.74792,0.98986,0.005248,0.005248,0.005248
98,7027,1.33735,0.83246,1.01131,0.51296,0.3841,0.40739,0.2221,1.28306,0.74736,0.98954,0.0051985,0.0051985,0.0051985
99,7094.2,1.33247,0.83115,1.00983,0.51765,0.38243,0.40796,0.22216,1.28258,0.74689,0.98928,0.005149,0.005149,0.005149
100,7165.64,1.33079,0.8312,1.00998,0.52186,0.38214,0.40862,0.22238,1.28245,0.7464,0.98909,0.0050995,0.0050995,0.0050995
101,7236.92,1.33735,0.83011,1.01036,0.51886,0.3839,0.40906,0.2224,1.28202,0.746,0.98885,0.00505,0.00505,0.00505
102,7308.14,1.33035,0.82837,1.00993,0.52363,0.38377,0.40966,0.22277,1.28156,0.74548,0.98859,0.0050005,0.0050005,0.0050005
103,7376.99,1.33172,0.82605,1.00935,0.52151,0.3843,0.40997,0.22311,1.2815,0.74504,0.9885,0.004951,0.004951,0.004951
104,7444.38,1.32943,0.82746,1.00836,0.52216,0.38491,0.41037,0.22327,1.28098,0.74469,0.98841,0.0049015,0.0049015,0.0049015
105,7511.61,1.33122,0.82654,1.0085,0.52044,0.38699,0.41073,0.22319,1.28072,0.74416,0.98829,0.004852,0.004852,0.004852
106,7578.91,1.32942,0.82609,1.00792,0.52354,0.3859,0.41083,0.22352,1.28052,0.74396,0.9882,0.0048025,0.0048025,0.0048025
107,7649.44,1.33165,0.82683,1.01005,0.52221,0.38541,0.41113,0.22365,1.28042,0.74359,0.98815,0.004753,0.004753,0.004753
108,7720.7,1.32884,0.82628,1.00979,0.52431,0.3844,0.41154,0.2238,1.28012,0.7435,0.98799,0.0047035,0.0047035,0.0047035
109,7790.72,1.32918,0.82428,1.00868,0.52333,0.38561,0.41162,0.22392,1.28006,0.74332,0.9879,0.004654,0.004654,0.004654
110,7862.11,1.32221,0.82092,1.0067,0.52431,0.3852,0.41169,0.22408,1.27978,0.74315,0.98774,0.0046045,0.0046045,0.0046045
111,7931.74,1.32643,0.82495,1.00551,0.52727,0.3834,0.41205,0.22417,1.27942,0.74291,0.98758,0.004555,0.004555,0.004555
112,8001.53,1.32617,0.82163,1.00801,0.52738,0.38315,0.41239,0.22421,1.27917,0.74269,0.98743,0.0045055,0.0045055,0.0045055
113,8073.54,1.32142,0.81765,1.00404,0.52852,0.38356,0.41321,0.22449,1.27911,0.74231,0.98736,0.004456,0.004456,0.004456
114,8140.72,1.325,0.81795,1.00653,0.52824,0.384,0.41359,0.22482,1.27875,0.74206,0.98716,0.0044065,0.0044065,0.0044065
115,8208.64,1.32365,0.82101,1.00389,0.52794,0.3832,0.41365,0.22495,1.27845,0.74174,0.987,0.004357,0.004357,0.004357
116,8276.11,1.31765,0.81672,1.00411,0.52812,0.38355,0.4135,0.22524,1.27811,0.74137,0.98684,0.0043075,0.0043075,0.0043075
117,8343.96,1.31949,0.81906,1.00376,0.5334,0.38121,0.4141,0.22543,1.27779,0.74123,0.98671,0.004258,0.004258,0.004258
118,8411.9,1.32053,0.82011,1.00433,0.52971,0.38386,0.41376,0.22546,1.27749,0.74115,0.98657,0.0042085,0.0042085,0.0042085
119,8479.45,1.32602,0.82152,1.00627,0.53164,0.38252,0.41386,0.22555,1.27728,0.74089,0.9865,0.004159,0.004159,0.004159
120,8546.28,1.31933,0.81757,1.00471,0.52982,0.38414,0.41429,0.22566,1.27715,0.74069,0.98638,0.0041095,0.0041095,0.0041095
121,8614.38,1.31619,0.81257,1.00259,0.53036,0.3855,0.41484,0.22574,1.27708,0.74033,0.98628,0.00406,0.00406,0.00406
122,8684.61,1.31605,0.81578,1.00329,0.53022,0.38649,0.41495,0.22605,1.27691,0.74022,0.98617,0.0040105,0.0040105,0.0040105
123,8753.94,1.31715,0.81294,1.00195,0.52972,0.38625,0.41501,0.22621,1.27657,0.74,0.98606,0.003961,0.003961,0.003961
124,8821.84,1.31536,0.81131,1.00388,0.52841,0.38804,0.41526,0.22646,1.27637,0.73974,0.98593,0.0039115,0.0039115,0.0039115
125,8889.94,1.3135,0.81001,1.00114,0.52932,0.38863,0.41566,0.22646,1.27614,0.73941,0.98582,0.003862,0.003862,0.003862
126,8958.42,1.31839,0.81263,1.00142,0.53017,0.38691,0.41577,0.22662,1.27607,0.73935,0.98575,0.0038125,0.0038125,0.0038125
127,9025.83,1.3179,0.81197,1.00169,0.52754,0.38867,0.41583,0.22669,1.27582,0.7392,0.98562,0.003763,0.003763,0.003763
128,9095.84,1.32085,0.81484,1.00273,0.52776,0.38826,0.41574,0.22671,1.27568,0.73911,0.98553,0.0037135,0.0037135,0.0037135
129,9169.73,1.31287,0.80886,1.00144,0.52655,0.38952,0.41672,0.22712,1.2755,0.73898,0.98543,0.003664,0.003664,0.003664
130,9236.96,1.30563,0.80669,1.00064,0.53112,0.38835,0.41673,0.22715,1.27542,0.73876,0.98536,0.0036145,0.0036145,0.0036145
131,9304.22,1.30773,0.80376,0.99952,0.5296,0.38883,0.4169,0.22726,1.27525,0.7385,0.98525,0.003565,0.003565,0.003565
132,9376.68,1.31393,0.80513,1.00096,0.52809,0.38977,0.41715,0.22751,1.27503,0.73831,0.98516,0.0035155,0.0035155,0.0035155
133,9446.18,1.30962,0.80484,0.9972,0.52701,0.38971,0.41722,0.22762,1.27491,0.73816,0.98506,0.003466,0.003466,0.003466
134,9514.31,1.31065,0.80526,1.00066,0.52853,0.38915,0.41738,0.22784,1.27469,0.73792,0.98493,0.0034165,0.0034165,0.0034165
135,9581.5,1.31454,0.80677,0.99931,0.53169,0.38718,0.41687,0.22786,1.27461,0.73779,0.98487,0.003367,0.003367,0.003367
136,9649.57,1.30742,0.80285,0.99822,0.53008,0.38895,0.41741,0.22802,1.27444,0.73772,0.98478,0.0033175,0.0033175,0.0033175
137,9716.24,1.30108,0.79969,0.99935,0.53235,0.38827,0.4177,0.22813,1.27437,0.73774,0.9847,0.003268,0.003268,0.003268
