epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3719.18,1.3858,0.87305,1.06178,0.50632,0.36015,0.38257,0.20609,1.31844,0.78824,1.03335,0.008614,0.008614,0.008614
44,3804.1,1.3789,0.87029,1.05728,0.50189,0.36194,0.38163,0.20559,1.31932,0.78633,1.03337,0.008581,0.008581,0.008581
45,3880.03,1.37761,0.86588,1.05656,0.50458,0.36749,0.38581,0.20749,1.31972,0.78536,1.03267,0.008548,0.008548,0.008548
46,3962.23,1.37125,0.86488,1.05535,0.50198,0.36492,0.38767,0.20977,1.31671,0.78009,1.0302,0.008515,0.008515,0.008515
47,4035.18,1.3775,0.8659,1.05449,0.49741,0.3685,0.38583,0.20806,1.31739,0.78068,1.03142,0.008482,0.008482,0.008482
48,4110.58,1.37,0.86408,1.05252,0.50869,0.36992,0.39075,0.21089,1.31322,0.77756,1.02853,0.008449,0.008449,0.008449
49,4192.02,1.37013,0.86342,1.05126,0.50948,0.37055,0.39125,0.21143,1.31179,0.77616,1.02759,0.008416,0.008416,0.008416
50,4272.31,1.36759,0.85966,1.04882,0.51121,0.37114,0.39211,0.21258,1.31154,0.77419,1.02569,0.008383,0.008383,0.008383
51,4354.55,1.36762,0.8571,1.04836,0.51211,0.36865,0.39137,0.213,1.30835,0.77334,1.02454,0.00835,0.00835,0.00835
52,4449.04,1.36723,0.85985,1.04704,0.52636,0.36849,0.39419,0.21446,1.30676,0.77143,1.02312,0.008317,0.008317,0.008317
53,4536.46,1.36437,0.85754,1.04717,0.51135,0.3743,0.39638,0.21455,1.30761,0.77134,1.02252,0.008284,0.008284,0.008284
54,4619.38,1.36602,0.85824,1.04684,0.5061,0.37467,0.3946,0.21535,1.30433,0.77007,1.02045,0.008251,0.008251,0.008251
55,4700.71,1.36649,0.85464,1.04341,0.52101,0.37454,0.40033,0.21637,1.30421,0.76697,1.02044,0.008218,0.008218,0.008218
56,4777.45,1.36373,0.85269,1.04276,0.51488,0.37482,0.39628,0.21484,1.30383,0.76643,1.01972,0.008185,0.008185,0.008185
57,4854.03,1.35466,0.84561,1.03947,0.51791,0.379,0.3987,0.21637,1.30312,0.7645,1.0192,0.008152,0.008152,0.008152
58,4935.58,1.3587,0.85112,1.04099,0.51459,0.37908,0.40046,0.21766,1.30152,0.76228,1.01823,0.008119,0.008119,0.008119
59,5015.56,1.36095,0.8481,1.04152,0.51257,0.37997,0.4011,0.21856,1.29919,0.76077,1.01685,0.008086,0.008086,0.008086
60,5092.15,1.35729,0.84869,1.03762,0.51232,0.38077,0.40155,0.21961,1.29803,0.76145,1.01581,0.008053,0.008053,0.008053
61,5172.65,1.35789,0.84954,1.03901,0.52407,0.38001,0.4048,0.22041,1.29697,0.7603,1.01512,0.00802,0.00802,0.00802
62,5256.13,1.3546,0.84581,1.03769,0.52099,0.37693,0.40538,0.22058,1.29652,0.75829,1.01482,0.007987,0.007987,0.007987
63,5327.78,1.35504,0.84799,1.0365,0.52162,0.38046,0.405,0.22157,1.2956,0.75683,1.01387,0.007954,0.007954,0.007954
64,5402.98,1.35039,0.84493,1.03454,0.52679,0.37599,0.4051,0.22143,1.29449,0.757,1.01254,0.007921,0.007921,0.007921
65,5483.11,1.35274,0.84406,1.03515,0.52098,0.38367,0.40686,0.22209,1.29296,0.75471,1.01166,0.007888,0.007888,0.007888
66,5559.38,1.35042,0.84201,1.03535,0.52853,0.37955,0.40611,0.22255,1.29242,0.75519,1.01171,0.007855,0.007855,0.007855
67,5643.23,1.35253,0.84343,1.03156,0.53052,0.37997,0.40901,0.22287,1.29186,0.75273,1.01116,0.007822,0.007822,0.007822
68,5720.7,1.34652,0.83908,1.03096,0.51974,0.38212,0.40628,0.22227,1.29081,0.75203,1.01005,0.007789,0.007789,0.007789
69,5793.42,1.34612,0.83898,1.03211,0.53256,0.379,0.40804,0.22315,1.28977,0.75168,1.00949,0.007756,0.007756,0.007756
70,5870.38,1.35265,0.84018,1.03115,0.52481,0.38342,0.40922,0.22391,1.28877,0.75118,1.00842,0.007723,0.007723,0.007723
71,5943.85,1.35099,0.83973,1.03221,0.52627,0.38457,0.41051,0.22445,1.28857,0.74995,1.00764,0.00769,0.00769,0.00769
72,6024.96,1.34573,0.83785,1.02917,0.52424,0.38649,0.41168,0.22463,1.2877,0.74958,1.007,0.007657,0.007657,0.007657
73,6108.13,1.3474,0.83996,1.02744,0.52962,0.38445,0.41223,0.22518,1.28653,0.74992,1.00655,0.007624,0.007624,0.007624
74,6190.22,1.34913,0.84295,1.03121,0.52513,0.38749,0.41182,0.22514,1.28638,0.74914,1.00633,0.007591,0.007591,0.007591
75,6266.64,1.34094,0.8348,1.02736,0.53131,0.3832,0.41188,0.22478,1.28558,0.74767,1.0054,0.007558,0.007558,0.007558
76,6354.62,1.34377,0.83162,1.02608,0.53632,0.38224,0.41298,0.22569,1.2851,0.7467,1.00471,0.007525,0.007525,0.007525
77,6428.55,1.35009,0.84012,1.0294,0.53316,0.38343,0.41324,0.22614,1.28452,0.74643,1.00422,0.007492,0.007492,0.007492
78,6498.73,1.34467,0.83613,1.02775,0.5446,0.38259,0.41437,0.22605,1.28453,0.74644,1.00395,0.007459,0.007459,0.007459
